Leg_Stability_StdDev,Core_Stability_StdDev,Leg_Fatigue_Slope,Avg_Leg_Angle,Avg_Core_Angle,Source_File,Person_ID,Level
1.9883323554007464,15.378581506040755,-0.006511581660135171,13.948374693690267,158.7026087578043,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.02_CAM_1.csv,actorP086,고급
2.1198687506179104,8.49590273650408,-0.010692371064681147,13.329190223714155,158.4514754261204,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.42.56_CAM_1.csv,actorP086,고급
1.1981639946345688,3.721494136338617,0.0025687567334705167,13.140056759676288,165.0377881007425,norm_필라테스_가산_A_Mat_Hundred_고급_actorP086_20221012_15.43.45_CAM_1.csv,actorP086,고급
1.9279137624920988,3.3666983112393627,0.02865708648709869,173.63341674485997,161.22792847451552,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.16.59_CAM_1.csv,actorP093,고급
3.3904808306637078,5.627247729497479,0.010361692281293869,167.49494672668166,156.5152830523312,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.17.46_CAM_1.csv,actorP093,고급
3.7525517424110557,6.147148809048661,-0.007239121352541442,167.10259087884347,155.19773516818847,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.18.37_CAM_1.csv,actorP093,고급
2.8551956830159853,4.828432360819015,-0.022018998084824066,169.79088176971922,156.5168670027548,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.19.24_CAM_1.csv,actorP093,고급
4.592021489463405,9.677162182819579,-0.021045111619885083,170.0573206655102,154.8573598096727,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.20.17_CAM_1.csv,actorP093,고급
3.936908154545441,12.14911846422949,0.022231549718382614,168.6160873742171,154.08052366958174,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.22.53_CAM_1.csv,actorP093,고급
5.041836841185949,7.589611128835606,-0.03889810376006859,167.88425127655032,155.77330627665475,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221014_11.26.00_CAM_1.csv,actorP093,고급
8.777879044321377,15.379175763133796,-0.03986764101575961,159.15160496656932,142.6761964559491,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.13.16_CAM_1.csv,actorP082,고급
4.582821367537627,7.6319065842575595,0.023126283974732105,164.5883288289701,152.17587881066157,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.14.22_CAM_1.csv,actorP082,고급
4.676695539924683,8.6713330421439,-0.019020793952812202,163.44902686524708,149.31647748814908,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.15.20_CAM_1.csv,actorP082,고급
7.223160191089655,13.402748008122888,-0.038192347105819105,161.29185841200882,146.71649607354033,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.16.13_CAM_1.csv,actorP082,고급
4.604784547363269,8.134309472011402,0.014097847516428279,164.6816559291132,150.53582132272544,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.17.17_CAM_1.csv,actorP082,고급
5.400564202816323,8.279557813236202,-0.0042256363969511105,162.7907351188353,148.55240399796313,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.18.38_CAM_1.csv,actorP082,고급
4.34917511271853,11.246421670750301,0.003917774951934265,165.9226324893246,151.693332805877,norm_필라테스_가산_A_Mat_Hundred_고급_actorP082_20221027_14.19.28_CAM_1.csv,actorP082,고급
1.106355094965209,23.483046276190553,0.007648894246319759,11.511893617948331,163.53898019241535,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.06_CAM_1.csv,actorP093,고급
1.9282933808504366,17.64907576786176,-0.004588797067000761,15.569361722464684,162.16731749909331,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.01.55_CAM_1.csv,actorP093,고급
1.1330386806407304,2.7026815901244277,-0.01737541225163586,11.701905939483495,172.43179819067245,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.02.45_CAM_1.csv,actorP093,고급
4.1193444487238935,42.482751207102325,0.038950045309560706,13.619780238570234,139.72379890305524,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.03.39_CAM_1.csv,actorP093,고급
1.3303410155406246,38.17796765021399,0.012815561739326594,11.042843706302426,147.43155964624688,norm_필라테스_가산_A_Mat_Hundred_고급_actorP093_20221025_14.04.44_CAM_1.csv,actorP093,고급
4.464638353479778,4.278476225516681,-0.009963675617674117,167.47426722509837,162.53545870879344,norm_필라테스_가산_A_Mat_Hundred_고급_actorP095_20221024_14.20.51_CAM_1.csv,actorP095,고급
3.944857370582471,3.8820865557701043,0.000558893724020613,169.0121047642319,164.92281865342167,norm_필라테스_가산_A_Mat_Hundred_고급_actorP095_20221024_14.21.48_CAM_1.csv,actorP095,고급
3.4834903861329165,22.299216430738984,0.009101397851268539,172.3095405124176,156.35636989778686,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.15.09_CAM_1.csv,actorP079,고급
3.2435170142639307,21.545634624799057,0.006968722606384716,172.4802109477999,152.14686831425652,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.17.09_CAM_1.csv,actorP079,고급
4.919364147785691,23.862157831940817,0.006671518258916246,168.40566681748027,149.9068491034543,norm_필라테스_가산_C_Mat_Hundred_고급_actorP079_20221028_14.18.05_CAM_1.csv,actorP079,고급
2.0908132400864736,8.208539602946718,-0.009929353782813299,172.60111993292753,163.79950789361723,norm_필라테스_가산_C_Mat_Hundred_고급_actorP080_20221024_11.05.59_CAM_1.csv,actorP080,고급
