Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
137,4.567,1417.36,1101.28,1.0,1426.85,1083.47,0.97,1396.9,1085.15,1.0,1431.31,1082.91,0.08,1346.77,1090.26,0.99,1456.61,1165.29,1.0,1311.76,1189.67,1.0,1499.54,1257.93,0.99,1243.55,1319.78,1.0,1527.81,1351.78,0.99,1192.14,1436.7,1.0,1456.21,1375.85,1.0,1363.42,1384.91,1.0,1604.46,1412.98,1.0,1272.49,1390.37,1.0,1392.64,1481.39,0.98,1465.22,1483.59,0.99,0.03689263506642239,-1.3647096682622537,0.0832956975952966,-1.4517948678027435,-0.06315021628666051,-1.4435802055215514,0.10510367007988886,-1.4545330885631402,-0.3082698711415043,-1.4185939410829274,0.22881257229069124,-1.051721255988994,-0.4794575654656228,-0.9325108593131292,0.4387265316547135,-0.5987413073404262,-0.8129826334418618,-0.2963146037144132,0.5769577832554798,-0.1398448459774297,-1.0643610786061837,0.2753867736170907,0.22685670031897961,-0.02215025007964271,-0.22685670031897961,0.022150250079641595,0.9517517498348486,0.15940356569455152,-0.6714752962884771,0.04884790249351347,-0.08398025278539639,0.493906569656647,0.270912716481799,0.5046638655010637
138,4.6,1419.48,1101.94,1.0,1428.29,1083.76,0.97,1398.8,1085.96,1.0,1431.56,1082.67,0.08,1348.52,1091.43,0.99,1454.47,1163.19,1.0,1312.93,1189.56,1.0,1483.69,1251.74,0.99,1245.06,1324.3,1.0,1501.38,1340.57,0.98,1198.26,1445.39,0.99,1457.46,1374.82,1.0,1365.85,1384.04,1.0,1601.32,1410.79,1.0,1278.63,1379.45,1.0,1395.95,1478.89,0.99,1462.13,1481.49,0.99,0.038176266622531596,-1.353806035154789,0.08115810802118965,-1.4425018213781273,-0.06271640989554525,-1.4317685579187571,0.09711164052670747,-1.4478196655466329,-0.308020267503325,-1.4050817619538694,0.2088839431876911,-1.0549822229336967,-0.4816551977392213,-0.9263294241047959,0.35144119695259435,-0.6229683686940607,-0.8127763754607815,-0.2689658247795719,0.43774639267816395,-0.1895884627414141,-1.0411021617782852,0.32180275353638077,0.22347142398019834,-0.02249106570349723,-0.22347142398019834,0.02249106570349834,0.9253292791006277,0.15299779185719983,-0.6489965325830327,9.757512235892822e-05,-0.07662086483154665,0.48524108348587613,0.24625521505077014,0.4979258493924037
139,4.633,1422.47,1100.87,1.0,1429.91,1083.82,0.95,1402.26,1086.18,1.0,1431.49,1086.64,0.07,1347.07,1093.71,0.99,1454.27,1172.21,1.0,1312.56,1185.24,1.0,1471.45,1286.24,0.91,1252.97,1325.66,1.0,1490.78,1366.31,0.85,1202.33,1451.54,0.99,1462.45,1385.84,1.0,1367.65,1390.74,1.0,1607.15,1404.01,0.99,1284.99,1367.72,1.0,1395.26,1482.03,0.99,1467.71,1478.96,0.99,0.035010025824678,-1.3561430758125554,0.07011441829578469,-1.4365906418921741,-0.06034747039051854,-1.4254553776137044,0.07756938336357307,-1.4232849447458669,-0.320752231207772,-1.3899263352336735,0.18505299364472946,-1.0195372480049294,-0.48358187961877774,-0.9580573778572795,0.2661139429261288,-0.4815058133973669,-0.7647473026501258,-0.2955091532883591,0.35731930669850576,-0.10370894442404839,-1.0036836514050764,0.2984345193276185,0.2236489520336613,-0.011559914187394134,-0.22364895203366236,0.011559914187394134,0.9063916389381105,0.07417218409217662,-0.6136663017193694,-0.09705609585089477,-0.09337579664021546,0.44229647180665554,0.24846738004414778,0.427811191580003
140,4.667,1424.35,1104.04,1.0,1431.79,1086.83,0.93,1403.21,1088.43,1.0,1433.21,1088.59,0.08,1352.46,1095.6,0.99,1458.08,1172.17,0.99,1314.86,1187.75,1.0,1471.65,1285.85,0.85,1248.66,1332.5,1.0,1475.71,1385.84,0.76,1218.12,1463.22,0.99,1461.58,1386.64,0.99,1367.15,1391.5,1.0,1593.03,1397.41,0.99,1310.05,1354.91,1.0,1413.91,1476.45,0.98,1439.94,1472.93,0.99,0.04733071506541358,-1.3510940125282902,0.08259766750273788,-1.4326725409484982,-0.05287672774708988,-1.4250882501017612,0.08932872562921673,-1.4243298210170883,-0.29344095304200857,-1.3911011467448247,0.2072170464781744,-1.0281454279106972,-0.4716717879403135,-0.9542933957906024,0.2715413132220579,-0.4892815632500802,-0.7854718217240293,-0.26815208324992296,0.2907864512456511,-0.015310787146850177,-0.9302369732611103,0.3514844789284372,0.22380768270541018,-0.011518641723481137,-0.22380768270541018,0.01151864172348006,0.8469045775825939,0.03953311603861285,-0.4944720622983144,-0.16192460957782154,-0.0021567827095403053,0.4141970838673885,0.1212301490033016,0.3975116440045686
141,4.7,1430.35,1104.59,0.99,1436.82,1087.48,0.9,1409.32,1089.83,1.0,1436.43,1088.14,0.06,1358.57,1097.21,0.99,1464.95,1165.88,0.99,1317.99,1188.94,1.0,1500.2,1260.22,0.58,1252.51,1333.95,0.99,1502.28,1384.21,0.46,1228.48,1470.5,0.97,1471.35,1385.79,0.98,1374.68,1392.39,0.99,1589.14,1388.05,0.98,1317.58,1340.85,1.0,1425.67,1477.22,0.97,1426.4,1472.9,0.99,0.034272891091411385,-1.3293302679627128,0.06450405746652134,-1.4092769846053907,-0.06399008091300265,-1.3982965764165955,0.06268177695859414,-1.4061931252842819,-0.30112017264976054,-1.3638134221896536,0.19594187974346766,-1.0429518773706747,-0.4907307957567087,-0.9352037016967905,0.36064800257540297,-0.6021468950170644,-0.7966870205236626,-0.2576424287362533,0.3703668319510175,-0.022801868919712403,-0.908967534896752,0.38038937474461926,0.22584597012997443,-0.015419296605543729,-0.22584597012997334,0.015419296605542665,0.7762214086653982,-0.004859414687808345,-0.49264652654709473,-0.22540208128830064,0.012405524996278615,0.41178866965045213,0.0158164603059897,0.39160340863955995
142,4.733,1435.95,1104.12,0.99,1441.36,1086.7,0.9,1413.92,1090.12,1.0,1440.29,1087.39,0.06,1363.08,1098.71,0.99,1465.33,1164.42,0.98,1323.02,1186.6,1.0,1486.59,1261.05,0.59,1259.95,1334.23,0.99,1486.13,1388.06,0.47,1237.97,1469.29,0.97,1465.55,1384.59,0.98,1371.27,1390.56,0.99,1589.41,1386.64,0.97,1334.26,1334.12,0.99,1422.94,1477.38,0.97,1424.37,1470.39,0.99,0.08217561761073687,-1.3279982719413432,0.10752168894905327,-1.409611684642541,-0.021035833698528312,-1.393588844720722,0.10250869517234391,-1.4063790064127,-0.2592233137059302,-1.3533443432796597,0.2198221196291755,-1.0454903048987323,-0.4469060526732095,-0.9415760974525459,0.31942608943557493,-0.592774801493635,-0.7423915830443105,-0.24992350749399625,0.31727097061568194,0.00227224484271479,-0.8453687823079353,0.3828381181904961,0.22085282862999442,-0.013984847124745648,-0.22085282862999336,0.013984847124746713,0.8011419960909847,-0.004380513253478618,-0.3942461928131939,-0.25043886199440624,0.021223235335042785,0.42074009917515215,0.027922843840364277,0.38799166319459083
143,4.767,1440.56,1105.91,0.99,1445.06,1087.72,0.9,1418.29,1091.89,1.0,1443.35,1087.83,0.06,1368.02,1100.19,0.99,1465.62,1164.95,0.98,1327.93,1185.32,1.0,1477.16,1268.24,0.64,1263.44,1336.21,0.99,1481.92,1398.3,0.55,1245.53,1471.49,0.98,1455.01,1385.33,0.98,1364.09,1391.24,0.99,1587.1,1384.34,0.97,1356.01,1335.15,0.99,1420.55,1475.65,0.96,1427.21,1465.58,0.99,0.14522380362193618,-1.3223983085373816,0.16629788025201397,-1.4075844094042964,0.04093053994375117,-1.388055765060424,0.15828973113258424,-1.407069265308895,-0.194490311654918,-1.3491858014982807,0.26258299481076924,-1.0459064231507609,-0.38223691878821087,-0.9505111029386092,0.3166262935465697,-0.5621861175683751,-0.684251852537926,-0.24387389789139963,0.33891798349305197,0.04690152832227364,-0.7681266775256361,0.3896596768901395,0.21289500524518626,-0.013838643653750756,-0.21289500524518626,0.013838643653751821,0.83148940126007,-0.018474940512367918,-0.25073468061652565,-0.2488380137198177,0.05151440954019021,0.4091414899526118,0.08270404295270575,0.3619823895826369
144,4.8,1446.12,1108.08,1.0,1447.84,1089.03,0.89,1425.6,1094.95,1.0,1442.98,1088.27,0.03,1372.46,1102.5,0.99,1459.81,1164.9,0.98,1338.63,1188.02,1.0,1455.64,1265.11,0.5,1267.14,1335.8,1.0,1465.06,1396.89,0.41,1237.08,1469.05,0.98,1445.31,1380.41,0.98,1362.34,1387.88,1.0,1593.7,1389.16,0.97,1369.77,1347.56,1.0,1408.77,1474.34,0.96,1428.36,1452.18,0.99,0.20359971510799058,-1.3289219848986247,0.2118794529017191,-1.4206248947652096,0.10482051770839355,-1.3921271925914462,0.18848437983339397,-1.424283383557787,-0.15098486970947084,-1.355782994717813,0.26950065138481755,-1.0554018096430144,-0.3138357589896055,-0.944106729531968,0.24942710103606977,-0.573010807137478,-0.6579743955440498,-0.23272321141732577,0.2947731068598607,0.06135189429131953,-0.8026772548925832,0.4087157775444829,0.1997005362632699,-0.017979546895101624,-0.1997005362632688,0.017979546895102717,0.9140204730140605,0.02414121222997024,-0.1639339945147789,-0.17611291115322922,0.023804246156969973,0.43418078506124047,0.1181066085867019,0.3275069539513449
145,4.833,1452.83,1105.79,0.99,1453.54,1087.14,0.8,1431.93,1093.29,1.0,1443.75,1088.99,0.03,1376.96,1103.84,0.99,1456.54,1156.63,0.98,1341.26,1197.56,1.0,1448.52,1265.83,0.48,1264.17,1342.56,0.99,1466.02,1389.48,0.43,1238.48,1479.79,0.98,1441.91,1371.55,0.97,1362.63,1396.56,0.99,1592.82,1388.01,0.95,1461.32,1435.29,0.99,1410.46,1470.46,0.91,1405.97,1462.98,0.97,0.24426603407707348,-1.3443569614805557,0.24769619397016548,-1.434459048813178,0.14329372173113186,-1.4047471004434398,0.2003986371344348,-1.4255213082466718,-0.12227795337204753,-1.3537778231587658,0.2621898273212577,-1.0987381882907126,-0.29475219025004484,-0.9009967172706456,0.2234435141626713,-0.5711699343109577,-0.6671902552619435,-0.20047110530118964,0.3079897087107091,0.026209320309892592,-0.7913040688584632,0.46251599628893764,0.19150920867909865,-0.06041429501846872,-0.19150920867909754,0.060414295018469816,0.9205872783502055,0.019107439967857288,0.28528301646066445,0.2475271015810701,0.039567619048481946,0.41744079656704125,0.017875481133013925,0.3813033374116513
146,4.867,1457.13,1107.88,0.99,1456.39,1089.22,0.77,1435.62,1095.52,1.0,1446.05,1091.12,0.02,1382.19,1106.78,0.99,1457.33,1161.34,0.98,1346.67,1195.85,1.0,1448.86,1253.25,0.48,1268.66,1343.94,0.99,1466.35,1374.08,0.42,1237.72,1480.8,0.98,1440.83,1378.21,0.98,1363.21,1395.7,0.99,1590.96,1385.58,0.96,1439.01,1389.74,0.99,1412.73,1467.3,0.94,1396.01,1463.97,0.98,0.2644941435309955,-1.3393885520942177,0.26094259814516824,-1.4289450884449415,0.16125935805917987,-1.3987089588088455,0.21131695045671742,-1.419826255697548,-0.09517181756885518,-1.344667876316394,0.26545402066229923,-1.082813394896487,-0.26564599608856,-0.9171865958898707,0.2248032241515474,-0.6417018592054373,-0.6400460711539366,-0.20644557401534586,0.3087444792841386,-0.061792090327736506,-0.7885390633667654,0.45039834693642206,0.18626415732966606,-0.04197062756629507,-0.18626415732966606,0.04197062756629616,0.9067959259434981,-0.006599155277719432,0.17752927543479408,0.01336628905341757,0.0514014203813639,0.38560664057335853,-0.02884430779570453,0.3696246863371365
147,4.9,1462.37,1111.13,0.99,1460.28,1091.28,0.76,1439.95,1098.5,1.0,1446.97,1091.45,0.03,1386.94,1109.32,0.99,1453.37,1166.79,0.98,1351.74,1200.35,1.0,1446.53,1266.27,0.59,1274.74,1346.32,1.0,1472.09,1397.39,0.51,1243.16,1479.63,0.99,1433.4,1390.14,0.97,1364.19,1408.29,0.99,1583.71,1375.68,0.94,1456.24,1378.78,0.99,1410.73,1470.4,0.9,1390.04,1469.04,0.97,0.29476843091201993,-1.3357194403348724,0.2850780491486523,-1.4277548843553782,0.19081706290498163,-1.3942790200819248,0.22336561791878234,-1.4269666714846734,-0.05496625636589873,-1.344111589134728,0.25303951422765997,-1.0776492733735978,-0.21817268606472917,-0.922046779603918,0.22132553754754672,-0.616405647622472,-0.5751867510309203,-0.24525011644658123,0.3398356609311289,-0.008461696994328766,-0.7216088831300409,0.37284787057475643,0.1604476846513643,-0.04207665765672988,-0.1604476846513643,0.04207665765672883,0.8573669587431587,-0.10912111712960179,0.26634640210367305,-0.09474782360498932,0.05533718006975937,0.33005254824179603,-0.040592962841286266,0.3237468452761588
148,4.933,1465.66,1110.47,0.99,1461.82,1091.04,0.65,1444.11,1097.92,0.99,1442.9,1092.75,0.02,1390.84,1109.38,0.99,1444.0,1173.32,0.98,1356.51,1201.35,1.0,1431.83,1277.17,0.5,1277.83,1343.18,0.99,1455.46,1409.92,0.41,1242.77,1479.75,0.98,1425.17,1393.12,0.96,1364.64,1410.06,0.99,1578.64,1368.79,0.92,1479.4,1369.93,0.98,1413.83,1468.64,0.88,1382.54,1472.45,0.96,0.3301344284737616,-1.3583313520921716,0.31221744443956906,-1.4489894249526794,0.22958468734437665,-1.4168881618914184,0.22393897102110352,-1.441010767999953,-0.01896680731744663,-1.3634171626643767,0.22907144040589764,-1.0650807149700472,-0.1791465109356253,-0.9342960632829643,0.17228766548503396,-0.5805289462328519,-0.5462580483862031,-0.27253412433258994,0.28254243963293924,0.03886679088667218,-0.7098438453233819,0.3646852791959477,0.1412128963007331,-0.039520014262918166,-0.14121289630073416,0.039520014262918166,0.857285693104751,-0.15304090529205547,0.3942436369711045,-0.1477218006569043,0.08830180282475951,0.3128473384095232,-0.057693621766350754,0.3306243460059477
149,4.967,1466.19,1106.85,0.99,1460.39,1089.62,0.47,1445.76,1094.76,1.0,1438.79,1094.66,0.0,1392.63,1107.0,1.0,1443.44,1178.86,0.96,1363.07,1192.38,1.0,1421.68,1284.9,0.29,1278.57,1336.49,0.99,1418.3,1435.27,0.21,1239.87,1478.53,0.97,1421.1,1394.19,0.95,1362.78,1400.12,0.99,1585.98,1384.42,0.95,1487.27,1340.13,0.99,1407.35,1482.91,0.94,1406.31,1461.49,0.99,0.35050467402114116,-1.3704142679017832,0.3231251843332947,-1.4517502346813693,0.25406278189653597,-1.4274863420959323,0.22116018825441658,-1.4279584022629637,0.003257215152519953,-1.3697061776512351,0.24311098602139758,-1.0304837416221553,-0.13628377022209276,-0.9666612070394496,0.14039069367526924,-0.5299111405015914,-0.5351746113639975,-0.2863753003298655,0.12443506002959254,0.17992573266418585,-0.7178618960053198,0.38413896092215977,0.13765274470648384,-0.013996583952493667,-0.13765274470648492,0.013996583952493667,0.915985548108582,-0.06011686227150435,0.4500149572314527,-0.2691923102499061,0.07274447173960585,0.4048151962381549,0.06783504600247489,0.3036999084599344
150,5.0,1466.72,1105.49,0.99,1460.46,1088.17,0.41,1446.19,1093.07,1.0,1436.75,1093.13,0.0,1392.63,1104.74,0.99,1441.13,1186.73,0.95,1362.0,1188.56,1.0,1424.78,1298.06,0.25,1281.7,1335.29,0.99,1425.26,1452.11,0.2,1239.0,1479.97,0.97,1412.75,1400.37,0.94,1356.36,1398.46,0.99,1571.89,1383.29,0.94,1485.75,1306.76,0.99,1412.42,1482.07,0.94,1406.76,1460.18,0.99,0.38674609400042137,-1.3834886591501683,0.3572806214945779,-1.4650129377126615,0.29011252362582607,-1.4419489097128804,0.245678967642573,-1.4416664930434946,0.03800857675474351,-1.3870188675174817,0.2662953845076845,-1.0010964888027676,-0.10616513296634114,-0.992482780386523,0.1893368421002491,-0.47707235875874915,-0.48413277549337513,-0.30183281540530593,0.1915961754553298,0.2480324398874476,-0.6851193052057584,0.3791679133719211,0.13271229988854036,0.004495131987712206,-0.13271229988853928,-0.004495131987712206,0.8817754459875722,-0.07589947989724068,0.47631924764038963,-0.4361219416979121,0.13115900820692275,0.3890524968003985,0.10451770239492966,0.28601748191974186
151,5.033,1465.69,1102.42,0.99,1458.09,1085.53,0.28,1446.28,1090.18,0.99,1428.6,1090.97,0.0,1394.44,1102.4,0.99,1433.71,1183.12,0.95,1360.84,1188.7,1.0,1423.15,1289.3,0.23,1281.72,1337.26,0.99,1438.1,1444.08,0.17,1239.82,1479.23,0.97,1409.86,1396.12,0.95,1356.99,1396.83,0.99,1568.64,1375.81,0.95,1480.61,1305.28,0.99,1418.09,1471.17,0.95,1402.48,1463.35,0.99,0.38984455869622825,-1.3934934869922713,0.3538290156816852,-1.4735332924548534,0.29786275739198204,-1.4514974667946396,0.2140792310107831,-1.4477537458760228,0.052198842934893186,-1.3935882647370463,0.23829494480082472,-1.0110652868246968,-0.10702776828729495,-0.98462229603244,0.18825229555956605,-0.507890239813629,-0.4819685266176359,-0.28061320784291127,0.2590986597789611,0.22559472700095948,-0.6805279019214951,0.3921666134432185,0.1252724841565035,-0.001682304969758317,-0.1252724841565035,0.001682304969758317,0.8777129999261154,-0.09792910478888389,0.46054875629846076,-0.43216282173831483,0.164273526131462,0.35397118229884883,0.09029949633448787,0.31691308409177943
152,5.067,1463.67,1101.05,0.98,1459.2,1083.39,0.44,1442.66,1088.0,0.99,1432.68,1089.34,0.01,1392.73,1101.07,0.99,1431.13,1187.22,0.95,1360.71,1196.04,1.0,1411.03,1305.85,0.29,1280.98,1342.67,0.99,1423.28,1443.43,0.22,1238.61,1479.48,0.97,1400.3,1410.02,0.9,1352.26,1416.7,0.98,1575.4,1347.4,0.79,1538.54,1309.89,0.97,1434.48,1461.16,0.75,1409.15,1458.36,0.94,0.3925909188505272,-1.403021740087059,0.3725098866127212,-1.4823575408297098,0.29820557493189165,-1.4616475724591766,0.2533714134703026,-1.4556277551887833,0.07389999559550502,-1.402931892068098,0.24640819200081757,-1.015911550393159,-0.06994668276121613,-0.9762885740313142,0.15611093294491138,-0.48297802592539446,-0.42812581034964164,-0.31756782301800845,0.21114284455858517,0.1350864965080137,-0.6184688385187327,0.29703755068539633,0.1079074707722811,-0.015004619166504366,-0.1079074707722811,0.015004619166503344,0.8945268767767128,-0.2963187665337082,0.7289369778314049,-0.4648287260952514,0.26145773517680143,0.21473676531702898,0.1476652191625685,0.20215804266247414
153,5.1,1458.24,1098.26,0.98,1454.14,1081.29,0.4,1439.98,1084.57,0.99,1424.18,1087.83,0.01,1390.44,1095.72,0.99,1412.02,1190.39,0.94,1359.59,1190.04,1.0,1377.35,1316.0,0.24,1285.66,1335.11,0.99,1376.75,1445.97,0.2,1238.9,1476.65,0.97,1391.27,1410.71,0.89,1351.85,1413.35,0.98,1573.36,1346.48,0.82,1537.77,1303.97,0.98,1435.43,1463.33,0.82,1411.86,1456.43,0.96,0.3899727555852229,-1.4116491868940388,0.37152688228227665,-1.4879971063942838,0.30782113448478265,-1.4732404077519268,0.23673703736611051,-1.45857368897934,0.08494099706332539,-1.4230766303548885,0.1820292765456636,-0.9971569167963623,-0.05385295205762719,-0.9987315645173462,0.026049172298551276,-0.4320383447029178,-0.3864635406641736,-0.34606257913723293,0.023349776205437548,0.15269583900049002,-0.5968364761875354,0.2907249592283933,0.08867516165879963,-0.005938671404850819,-0.08867516165879963,0.005938671404850819,0.9078968859840552,-0.29490902317271944,0.7477777077275019,-0.48616123636985614,0.28735071411200064,0.23079836596125866,0.18130943758749946,0.19975531089044668
154,5.133,1454.56,1097.61,0.98,1451.56,1080.49,0.39,1437.13,1083.02,0.99,1413.16,1086.98,0.01,1386.33,1094.45,0.99,1386.42,1185.25,0.93,1361.58,1191.45,1.0,1325.05,1314.55,0.24,1290.05,1337.08,0.99,1301.68,1451.92,0.21,1242.18,1477.42,0.97,1379.74,1410.14,0.88,1358.15,1418.08,0.98,1557.55,1322.75,0.81,1524.32,1303.89,0.98,1452.11,1454.95,0.83,1428.31,1454.8,0.96,0.37913512653017745,-1.401579951489827,0.3658500085065772,-1.4773936916778387,0.3019485908130607,-1.4661899088112693,0.19580049780449463,-1.4486535530201168,0.0769872589467624,-1.415573609141352,0.07738581248747103,-1.013477370293718,-0.03261496474793966,-0.9860214597116107,-0.19438341854864521,-0.44088878347654764,-0.34937646215731477,-0.3411175471193099,-0.29787448795249066,0.1674367708241082,-0.5613626620872288,0.2803602740247103,0.04780428302158754,-0.017580639517897782,-0.047804283021588546,0.017580639517896776,0.8352132282803739,-0.4045761275453734,0.6880584043056285,-0.48809523618707323,0.3682856134775704,0.18085474002794433,0.26289034382367527,0.18019048412676392
155,5.167,1450.71,1097.03,0.97,1447.2,1080.88,0.32,1434.69,1081.74,0.99,1403.94,1089.74,0.01,1384.31,1093.76,0.99,1375.32,1186.16,0.92,1357.72,1190.33,1.0,1305.66,1315.15,0.22,1290.15,1338.03,0.99,1274.87,1452.25,0.2,1244.23,1477.65,0.97,1377.99,1413.88,0.88,1357.39,1421.15,0.98,1559.96,1312.88,0.83,1496.28,1297.57,0.98,1471.86,1451.7,0.86,1416.42,1454.41,0.97,0.3621010991861464,-1.397831495695883,0.3467918380666165,-1.4682715432971383,0.2922280612559843,-1.4645205562422112,0.1581084659780512,-1.4296276534056758,0.0724900056429019,-1.4120939697303168,0.03327910608034516,-1.009080941968332,-0.043485280160032405,-0.9908930163647887,-0.27055084536878654,-0.4464764998577438,-0.3381994607431196,-0.34668279774525296,-0.4048449051609031,0.15150062250338187,-0.5384847230248333,0.26228558900938226,0.044924612402039175,-0.01585446272635075,-0.044924612402039175,0.01585446272635075,0.8386073035475835,-0.4563773610376106,0.5608597969687611,-0.5231536538410311,0.4543492110602364,0.14910173543337024,0.21254139440304656,0.1609217062692468
156,5.2,1445.33,1095.24,0.96,1442.03,1079.33,0.28,1430.2,1079.94,0.98,1394.23,1088.72,0.01,1380.45,1092.29,0.98,1360.22,1187.08,0.92,1354.92,1191.79,1.0,1295.92,1320.51,0.26,1289.89,1337.42,0.99,1269.93,1454.36,0.22,1242.22,1477.08,0.97,1370.08,1414.59,0.88,1360.61,1423.99,0.97,1550.07,1304.88,0.82,1514.13,1298.44,0.98,1465.57,1450.96,0.83,1433.48,1455.7,0.96,0.3477813437400225,-1.4089959922354705,0.33343267293497086,-1.4781739778440692,0.28199486213989133,-1.475521647786165,0.12559435036482602,-1.437345487280603,0.06567777954857933,-1.4218228343187744,-0.02228392056845075,-1.0096681356488155,-0.045328755497776256,-0.9891886691361504,-0.3018655971638548,-0.4295035460978853,-0.3280845319985404,-0.35597747842714955,-0.41487224995879357,0.15248723791914168,-0.5353576039006079,0.2512756623708927,0.020588168564218894,-0.020435985692043745,-0.020588168564217905,0.020435985692043745,0.8031994589282441,-0.49746406872908494,0.6469293896150438,-0.525465717209247,0.4357865246776739,0.13770375890787673,0.2962565713037003,0.1583136678824058
157,5.233,1439.43,1094.34,0.97,1432.8,1077.44,0.17,1425.07,1080.19,0.98,1377.07,1087.24,0.0,1374.63,1095.4,0.99,1358.18,1177.41,0.97,1350.04,1192.24,1.0,1278.21,1316.26,0.44,1282.38,1343.97,1.0,1240.48,1449.97,0.3,1237.91,1472.09,0.99,1383.66,1408.01,0.96,1368.95,1423.49,0.99,1548.68,1288.27,0.93,1509.59,1300.61,0.99,1470.57,1442.73,0.88,1428.8,1443.15,0.96,0.27210322270701975,-1.3854526227368433,0.24352430204884043,-1.458300851865534,0.2102037806781431,-1.4464468500842382,0.0032975677682508587,-1.416057500063098,-0.007220164721334585,-1.3808834438684159,-0.07812864810399577,-1.0273755580196604,-0.1132164933766321,-0.9634501593227086,-0.42284301990408096,-0.4288562317167746,-0.40486804265753373,-0.30941099922233456,-0.585479924343461,0.14750688762034414,-0.5965580278263445,0.24285616740298568,0.03170406658233878,-0.033363626831720165,-0.03170406658233878,0.033363626831720165,0.7430303843821391,-0.5495084171198555,0.574531137243645,-0.4963162782176045,0.4063336283323118,0.11629853383976868,0.22628211763968273,0.11810896320273055
158,5.267,1432.5,1093.37,0.95,1425.8,1076.64,0.14,1419.76,1079.08,0.97,1362.78,1086.26,0.0,1370.56,1094.22,0.99,1340.86,1174.72,0.98,1347.18,1193.27,1.0,1264.85,1313.35,0.61,1279.83,1345.94,1.0,1236.13,1449.75,0.4,1237.44,1474.72,0.99,1374.31,1409.53,0.98,1370.45,1427.66,0.99,1537.69,1280.07,0.94,1508.87,1300.07,0.99,1469.21,1438.26,0.87,1436.95,1442.99,0.95,0.25441377967152407,-1.3762761392826282,0.2260609466076647,-1.4470735866196967,0.20050107918890225,-1.4367480772650978,-0.04062495483776897,-1.40636399645935,-0.00770181435466095,-1.3726791380730337,-0.1333852683840071,-1.0320219646938298,-0.10664050644914222,-0.9535227030021005,-0.45504181184429615,-0.44537222623968115,-0.39164995523286167,-0.3074589680977147,-0.5765781350672857,0.1318406737469451,-0.5710345214383822,0.2375078739864324,0.008167308628842327,-0.03836095995878882,-0.00816730862884329,0.03836095995878882,0.6995532587741136,-0.5862054030106115,0.5775937589382291,-0.5015700804319273,0.409761914264699,0.08321768092549103,0.2732451389452815,0.10323393471534992
159,5.3,1424.48,1093.99,0.96,1421.24,1076.7,0.22,1410.99,1078.69,0.98,1360.22,1085.26,0.01,1362.18,1093.34,0.99,1322.44,1175.81,0.97,1343.82,1197.53,1.0,1264.75,1313.92,0.58,1278.1,1346.67,0.99,1232.41,1454.83,0.46,1241.98,1481.99,0.98,1360.86,1415.86,0.95,1374.73,1436.94,0.98,1519.73,1271.77,0.89,1525.29,1292.71,0.97,1475.07,1436.12,0.83,1463.99,1447.84,0.93,0.23401958484369773,-1.372328661866343,0.2206434984911603,-1.443709073297013,0.17832717592526273,-1.4354935140866583,-0.03127279448162693,-1.4083697834273465,-0.023181087922684415,-1.3750121359802785,-0.18724456682695467,-1.034541197247637,-0.09897891058706343,-0.9448718776250715,-0.4254132154929677,-0.46436487436216195,-0.37029878561445756,-0.329159063236977,-0.5589263737155163,0.11737102932180109,-0.5194173779149664,0.22949896306714562,-0.02863060458482995,-0.043513564862884734,0.028630604584829012,0.0435135648628838,0.6272517530780142,-0.6383778495965606,0.6502057778064423,-0.5519286989107169,0.44287643934211285,0.04012825905761131,0.3971335267538063,0.08851336154271577
